"","Station.Name","lat","lon","fcc.url","getURL"
"4008","DHS USCBP USBP PORTAL STATION",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"4009","DICKINSON POLICE DEPT",29.4626362,-95.0522193,"http://data.fcc.gov/api/block/find?latitude=29.4626362&longitude=-95.0522193&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""166""><Block FIPS=""481677209001027""/><County FIPS=""48167"" name=""Galveston""/><State FIPS=""48"" code=""TX"" name=""Texas""/></Response>"
"4010","DIVIDE COUNTY SHERIFF DEPT",38.9438887,-105.1515391,"http://data.fcc.gov/api/block/find?latitude=38.9438887&longitude=-105.1515391&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""153""><Block FIPS=""081190101062050""/><County FIPS=""08119"" name=""Teller""/><State FIPS=""08"" code=""CO"" name=""Colorado""/></Response>"
"4011","DUNN COUNTY SHERIFF DEPT",44.8874193,-91.8807712,"http://data.fcc.gov/api/block/find?latitude=44.8874193&longitude=-91.8807712&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""137""><Block FIPS=""550339705002020""/><County FIPS=""55033"" name=""Dunn""/><State FIPS=""55"" code=""WI"" name=""Wisconsin""/></Response>"
"4012","EDDY COUNTY SHERIFF DEPT",32.4209738,-104.2283759,"http://data.fcc.gov/api/block/find?latitude=32.4209738&longitude=-104.2283759&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""164""><Block FIPS=""350150001001095""/><County FIPS=""35015"" name=""Eddy""/><State FIPS=""35"" code=""NM"" name=""New Mexico""/></Response>"
"4013","EMMONS COUNTY SHERIFF DEPT",46.2666198,-100.2363122,"http://data.fcc.gov/api/block/find?latitude=46.2666198&longitude=-100.2363122&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""96""><Block FIPS=""380299665004163""/><County FIPS=""38029"" name=""Emmons""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4014","FARGO POLICE DEPT",46.8722049,-96.8855465,"http://data.fcc.gov/api/block/find?latitude=46.8722049&longitude=-96.8855465&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""169""><Block FIPS=""380170102032003""/><County FIPS=""38017"" name=""Cass""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4015","FOSTER COUNTY SHERIFF DEPT",47.45452,-99.1262991,"http://data.fcc.gov/api/block/find?latitude=47.45452&longitude=-99.1262991&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""183""><Block FIPS=""380319596003108""/><County FIPS=""38031"" name=""Foster""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4016","GOLDEN VALLEY COUNTY SHERIFF",46.2980835,-109.2580059,"http://data.fcc.gov/api/block/find?latitude=46.2980835&longitude=-109.2580059&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""100""><Block FIPS=""300370001001825""/><County FIPS=""30037"" name=""Golden Valley""/><State FIPS=""30"" code=""MT"" name=""Montana""/></Response>"
"4017","GRAND FORKS COUNTY SHERIFF DEPT",47.7707595,-96.6242006,"http://data.fcc.gov/api/block/find?latitude=47.7707595&longitude=-96.6242006&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""300""><Block FIPS=""271190207001013""/><County FIPS=""27119"" name=""Polk""/><State FIPS=""27"" code=""MN"" name=""Minnesota""/></Response>"
"4018","GRAND FORKS POLICE DEPT",47.9220222,-97.0306909,"http://data.fcc.gov/api/block/find?latitude=47.9220222&longitude=-97.0306909&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""1078""><Block FIPS=""380350106002014""/><County FIPS=""38035"" name=""Grand Forks""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4019","GRIGGS COUNTY SHERIFF DEPT",47.3876664,-98.2554295,"http://data.fcc.gov/api/block/find?latitude=47.3876664&longitude=-98.2554295&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""126""><Block FIPS=""380399686002373""/><County FIPS=""38039"" name=""Griggs""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4020","HAZEN POLICE DEPT",47.2989642,-101.6175496,"http://data.fcc.gov/api/block/find?latitude=47.2989642&longitude=-101.6175496&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""159""><Block FIPS=""380579616002064""/><County FIPS=""38057"" name=""Mercer""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4021","HETTINGER COUNTY SHERIFF DEPT",46.3771987,-102.4557007,"http://data.fcc.gov/api/block/find?latitude=46.3771987&longitude=-102.4557007&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""242""><Block FIPS=""380419648002402""/><County FIPS=""38041"" name=""Hettinger""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4022","KENMARE POLICE DEPT",42.9624899,-78.878382,"http://data.fcc.gov/api/block/find?latitude=42.9624899&longitude=-78.878382&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""145""><Block FIPS=""360290087005002""/><County FIPS=""36029"" name=""Erie""/><State FIPS=""36"" code=""NY"" name=""New York""/></Response>"
"4023","KILLDEER POLICE DEPT",47.3703883,-102.7492233,"http://data.fcc.gov/api/block/find?latitude=47.3703883&longitude=-102.7492233&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""113""><Block FIPS=""380259622002751""/><County FIPS=""38025"" name=""Dunn""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4024","LAMOURE COUNTY SHERIFF DEPT",46.4284976,-98.5457951,"http://data.fcc.gov/api/block/find?latitude=46.4284976&longitude=-98.5457951&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""93""><Block FIPS=""380459722002645""/><County FIPS=""38045"" name=""LaMoure""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4025","LISBON POLICE DEPARTMENT",44.0253386,-70.0995598,"http://data.fcc.gov/api/block/find?latitude=44.0253386&longitude=-70.0995598&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""175""><Block FIPS=""230010301002028""/><County FIPS=""23001"" name=""Androscoggin""/><State FIPS=""23"" code=""ME"" name=""Maine""/></Response>"
"4026","MANDAN POLICE DEPT",46.827731,-100.8920528,"http://data.fcc.gov/api/block/find?latitude=46.827731&longitude=-100.8920528&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""185""><Block FIPS=""380590201002022""/><County FIPS=""38059"" name=""Morton""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4027","MCLEAN COUNTY SHERIFF DEPT",40.477779,-88.9892448,"http://data.fcc.gov/api/block/find?latitude=40.477779&longitude=-88.9892448&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""119""><Block FIPS=""171130016002027""/><County FIPS=""17113"" name=""McLean""/><State FIPS=""17"" code=""IL"" name=""Illinois""/></Response>"
"4028","MERCER COUNTY SHERIFF DEPT",41.2251498,-80.2394337,"http://data.fcc.gov/api/block/find?latitude=41.2251498&longitude=-80.2394337&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""79""><Block FIPS=""420850326023056""/><County FIPS=""42085"" name=""Mercer""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"4029","MINOT POLICE DEPT",48.233957,-101.3010008,"http://data.fcc.gov/api/block/find?latitude=48.233957&longitude=-101.3010008&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""78""><Block FIPS=""381010101001047""/><County FIPS=""38101"" name=""Ward""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4030","MORTON COUNTY SHERIFF DEPT",37.3554349,-78.8307149,"http://data.fcc.gov/api/block/find?latitude=37.3554349&longitude=-78.8307149&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""194""><Block FIPS=""510110401004030""/><County FIPS=""51011"" name=""Appomattox""/><State FIPS=""51"" code=""VA"" name=""Virginia""/></Response>"
"4031","MOUNTRAIL COUNTY SHERIFF DEPT",48.2169859,-102.326433,"http://data.fcc.gov/api/block/find?latitude=48.2169859&longitude=-102.326433&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""199""><Block FIPS=""380619552002519""/><County FIPS=""38061"" name=""Mountrail""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4032","ND ATTY GEN BUREAU OF CRIMINAL INV",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"4033","ND DEPT OF CORRECTIONS",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"4034","ND DEPT OF FISH AND GAME",46.8062432,-100.7323309,"http://data.fcc.gov/api/block/find?latitude=46.8062432&longitude=-100.7323309&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""157""><Block FIPS=""380150109002019""/><County FIPS=""38015"" name=""Burleigh""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4035","ND HIGHWAY PATROL BISMARCK",46.8206977,-100.7827515,"http://data.fcc.gov/api/block/find?latitude=46.8206977&longitude=-100.7827515&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""95""><Block FIPS=""380150104003012""/><County FIPS=""38015"" name=""Burleigh""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4036","ND PARKS AND RECREATION DEPT",46.8387808,-100.7664887,"http://data.fcc.gov/api/block/find?latitude=46.8387808&longitude=-100.7664887&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""158""><Block FIPS=""380150110011019""/><County FIPS=""38015"" name=""Burleigh""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4037","ND STATE COLLEGE OF SCIENCE POLICE",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"4038","NORTHWOOD POLICE DEPT",41.6093374,-83.4815716,"http://data.fcc.gov/api/block/find?latitude=41.6093374&longitude=-83.4815716&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""134""><Block FIPS=""391730201004006""/><County FIPS=""39173"" name=""Wood""/><State FIPS=""39"" code=""OH"" name=""Ohio""/></Response>"
"4039","OAKES POLICE DEPT",-34.079501,150.572664,"http://data.fcc.gov/api/block/find?latitude=-34.079501&longitude=150.572664&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""102""><Block/><County/><State/></Response>"
"4040","PEMBINA COUNTY SHERIFF DEPT",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"4041","POWERS LAKE POLICE DEPT",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"4042","RANSOM COUNTY SHERIFF DEPT",46.4421355,-97.6848167,"http://data.fcc.gov/api/block/find?latitude=46.4421355&longitude=-97.6848167&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""190""><Block FIPS=""380739691001063""/><County FIPS=""38073"" name=""Ransom""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4043","RAY POLICE DEPARTMENT",48.3444663,-103.1651845,"http://data.fcc.gov/api/block/find?latitude=48.3444663&longitude=-103.1651845&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""90""><Block FIPS=""381059536001123""/><County FIPS=""38105"" name=""Williams""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4044","RICHLAND COUNTY SHERIFF DEPT",43.3346396,-90.3860664,"http://data.fcc.gov/api/block/find?latitude=43.3346396&longitude=-90.3860664&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""133""><Block FIPS=""551039704003033""/><County FIPS=""55103"" name=""Richland""/><State FIPS=""55"" code=""WI"" name=""Wisconsin""/></Response>"
"4045","RUGBY POLICE DEPT",48.3729306,-99.978016,"http://data.fcc.gov/api/block/find?latitude=48.3729306&longitude=-99.978016&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""240""><Block FIPS=""380699561001383""/><County FIPS=""38069"" name=""Pierce""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4046","SARGENT COUNTY SHERIFF DEPT",31.9177551,-81.3546036,"http://data.fcc.gov/api/block/find?latitude=31.9177551&longitude=-81.3546036&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""78""><Block FIPS=""130299203011041""/><County FIPS=""13029"" name=""Bryan""/><State FIPS=""13"" code=""GA"" name=""Georgia""/></Response>"
"4047","SCRANTON POLICE DEPT",41.4059247,-75.6668177,"http://data.fcc.gov/api/block/find?latitude=41.4059247&longitude=-75.6668177&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""82""><Block FIPS=""420691025004004""/><County FIPS=""42069"" name=""Lackawanna""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"4048","SHERIDAN COUNTY SHERIFF DEPT",34.3067223,-92.4003345,"http://data.fcc.gov/api/block/find?latitude=34.3067223&longitude=-92.4003345&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""230""><Block FIPS=""050534704005001""/><County FIPS=""05053"" name=""Grant""/><State FIPS=""05"" code=""AR"" name=""Arkansas""/></Response>"
"4049","STUTSMAN COUNTY DTF",46.939184,-98.9909139,"http://data.fcc.gov/api/block/find?latitude=46.939184&longitude=-98.9909139&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""165""><Block FIPS=""380939670002701""/><County FIPS=""38093"" name=""Stutsman""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4050","SURREY POLICE DEPT",48.2371824,-101.1341832,"http://data.fcc.gov/api/block/find?latitude=48.2371824&longitude=-101.1341832&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""77""><Block FIPS=""381010108002075""/><County FIPS=""38101"" name=""Ward""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4051","TIOGA POLICE DEPT",48.396231,-102.937713,"http://data.fcc.gov/api/block/find?latitude=48.396231&longitude=-102.937713&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""76""><Block FIPS=""381059534002256""/><County FIPS=""38105"" name=""Williams""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4052","TOWNER COUNTY SHERIFF",48.4929505,-99.2064068,"http://data.fcc.gov/api/block/find?latitude=48.4929505&longitude=-99.2064068&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""134""><Block FIPS=""380959515003087""/><County FIPS=""38095"" name=""Towner""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4053","TRAILL COUNTY SHERIFF DEPT",47.4032542,-97.0631542,"http://data.fcc.gov/api/block/find?latitude=47.4032542&longitude=-97.0631542&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""100""><Block FIPS=""380979704001080""/><County FIPS=""38097"" name=""Traill""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4054","VALLEY CITY POLICE DEPT",46.9246189,-98.0012908,"http://data.fcc.gov/api/block/find?latitude=46.9246189&longitude=-98.0012908&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""136""><Block FIPS=""380039683002041""/><County FIPS=""38003"" name=""Barnes""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4055","WAHPETON POLICE DEPT",46.2660081,-96.6056616,"http://data.fcc.gov/api/block/find?latitude=46.2660081&longitude=-96.6056616&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""101""><Block FIPS=""380779710003061""/><County FIPS=""38077"" name=""Richland""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4056","WALSH COUNTY SHERIFF DEPT",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"4057","WARD COUNTY SHERIFF DEPT",31.5924115,-102.889913,"http://data.fcc.gov/api/block/find?latitude=31.5924115&longitude=-102.889913&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""158""><Block FIPS=""484759502001054""/><County FIPS=""48475"" name=""Ward""/><State FIPS=""48"" code=""TX"" name=""Texas""/></Response>"
"4058","WATFORD CITY POLICE DEPT",47.8031834,-103.2818313,"http://data.fcc.gov/api/block/find?latitude=47.8031834&longitude=-103.2818313&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""106""><Block FIPS=""380539624002032""/><County FIPS=""38053"" name=""McKenzie""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
"4059","WELLS COUNTY SHERIFF DEPT",40.7339294,-85.1951801,"http://data.fcc.gov/api/block/find?latitude=40.7339294&longitude=-85.1951801&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""110""><Block FIPS=""181790406001021""/><County FIPS=""18179"" name=""Wells""/><State FIPS=""18"" code=""IN"" name=""Indiana""/></Response>"
"4060","WEST FARGO POLICE DEPT",46.8722049,-96.8855465,"http://data.fcc.gov/api/block/find?latitude=46.8722049&longitude=-96.8855465&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""149""><Block FIPS=""380170102032003""/><County FIPS=""38017"" name=""Cass""/><State FIPS=""38"" code=""ND"" name=""North Dakota""/></Response>"
